T1,T2,F1_T,F1,MCC_T,MCC
0.68,0.54,60,17.98,60,6.50
0.68,0.55,63,17.97,63,6.24
0.68,0.56,63,18.21,63,6.89
0.68,0.57,72,17.94,63,6.11
0.68,0.58,66,17.72,66,5.55
0.68,0.59,69,18.01,69,6.12
0.68,0.60,70,18.20,70,6.48
0.68,0.61,69,18.11,69,6.36
0.68,0.62,69,18.13,69,6.40
0.68,0.63,69,18.40,69,7.04
0.68,0.64,69,18.20,65,6.70
0.68,0.65,69,18.20,65,6.80
0.68,0.66,72,18.20,72,6.50
0.68,0.67,72,18.27,72,6.65
0.68,0.68,72,18.17,72,6.46
0.68,0.69,72,18.15,72,6.44
0.68,0.70,72,17.91,68,6.21
0.68,0.71,72,17.89,68,6.09
0.68,0.72,71,17.92,68,6.11
0.68,0.73,72,18.05,71,6.31
0.68,0.74,75,18.02,71,6.27
0.68,0.75,71,18.01,71,6.38
0.68,0.76,75,18.05,75,6.21
0.68,0.77,75,18.20,75,6.52
0.68,0.78,75,18.07,72,6.42
0.68,0.79,75,17.98,72,6.11
0.68,0.80,73,18.07,73,6.44
0.68,0.81,73,17.79,73,5.80
0.68,0.82,73,17.85,73,5.96
0.68,0.83,72,17.77,72,5.90
0.68,0.84,75,17.88,72,6.17
0.68,0.85,75,17.82,72,5.88
0.68,0.86,74,17.71,73,5.65
0.68,0.87,73,18.00,73,6.50
0.68,0.88,76,17.89,73,6.19
0.68,0.89,76,18.21,76,6.75
0.68,0.90,76,18.14,76,6.61
0.68,0.91,76,18.01,76,6.32
0.68,0.92,75,18.12,75,6.71
0.68,0.93,76,18.22,76,6.86
0.68,0.94,76,17.99,76,6.32
0.68,0.95,75,18.01,75,6.50
0.68,0.96,76,17.90,76,6.14
0.68,0.97,76,18.05,76,6.57
0.68,0.98,77,18.11,77,6.59
0.68,0.99,77,18.04,77,6.45
0.69,0.00,0,0.00,0,0.00
0.69,0.01,0,19.72,4,13.54
0.69,0.02,0,23.75,2,15.88
0.69,0.03,0,27.26,0,19.03
0.69,0.04,2,28.54,5,24.17
0.69,0.05,5,33.45,5,27.12
0.69,0.06,5,35.53,5,28.65
0.69,0.07,8,35.88,9,29.81
0.69,0.08,9,35.94,13,32.06
0.69,0.09,10,34.15,13,28.29
0.69,0.10,13,35.47,18,29.70
0.69,0.11,16,35.51,18,28.79
0.69,0.12,18,34.79,18,27.74
0.69,0.13,19,32.55,19,25.43
0.69,0.14,21,30.50,21,22.99
0.69,0.15,27,29.63,27,22.18
0.69,0.16,24,28.09,24,20.39
0.69,0.17,29,27.53,27,19.50
0.69,0.18,31,26.65,31,18.17
0.69,0.19,34,25.45,29,17.28
0.69,0.20,34,24.77,29,16.12
0.69,0.21,34,23.60,34,14.64
0.69,0.22,34,22.78,34,13.88
0.69,0.23,39,22.53,36,13.03
0.69,0.24,39,22.20,39,12.71
0.69,0.25,39,22.35,39,13.35
0.69,0.26,41,21.55,39,12.42
0.69,0.27,45,20.63,41,10.63
0.69,0.28,45,20.32,44,10.05
0.69,0.29,43,20.43,43,10.65
0.69,0.30,45,20.06,45,9.94
0.69,0.31,48,19.91,43,9.79
0.69,0.32,49,19.92,49,9.55
0.69,0.33,49,19.91,49,9.69
0.69,0.34,49,19.97,49,10.04
0.69,0.35,49,19.65,49,9.65
0.69,0.36,48,19.33,48,9.42
0.69,0.37,49,19.37,49,9.60
0.69,0.38,54,19.34,49,9.02
0.69,0.39,53,19.07,53,8.46
0.69,0.40,52,18.96,52,8.62
0.69,0.41,54,18.55,54,7.45
0.69,0.42,58,18.87,58,7.83
0.69,0.43,62,18.52,54,7.33
0.69,0.44,62,18.73,62,7.42
0.69,0.45,62,18.62,62,7.24
0.69,0.46,56,18.55,56,7.86
0.69,0.47,56,18.53,56,7.97
0.69,0.48,65,18.40,56,7.04
0.69,0.49,63,18.50,62,7.22
0.69,0.50,68,18.40,68,6.86
0.69,0.51,68,18.25,61,6.82
0.69,0.52,61,18.24,61,7.00
0.69,0.53,63,18.09,60,6.69
0.69,0.54,60,18.02,60,6.64
0.69,0.55,63,18.01,63,6.36
0.69,0.56,63,18.19,63,6.87
0.69,0.57,73,17.97,73,6.22
0.69,0.58,66,17.79,66,5.72
0.69,0.59,69,18.08,68,6.29
0.69,0.60,70,18.22,70,6.53
0.69,0.61,69,18.23,69,6.62
0.69,0.62,69,18.16,69,6.49
0.69,0.63,69,18.33,69,6.89
0.69,0.64,70,18.15,70,6.47
0.69,0.65,72,18.15,66,6.75
0.69,0.66,72,18.08,66,6.29
0.69,0.67,72,18.32,72,6.76
0.69,0.68,72,18.10,72,6.31
0.69,0.69,72,18.09,72,6.31
0.69,0.70,68,18.01,68,6.58
0.69,0.71,74,18.07,68,6.25
0.69,0.72,75,18.11,69,6.38
0.69,0.73,75,18.29,75,6.64
0.69,0.74,75,18.48,75,7.03
0.69,0.75,75,18.45,75,7.01
0.69,0.76,75,18.30,75,6.72
0.69,0.77,75,18.24,75,6.61
0.69,0.78,75,18.10,72,6.51
0.69,0.79,77,18.05,72,6.20
0.69,0.80,73,18.12,73,6.59
0.69,0.81,73,17.88,73,6.03
0.69,0.82,73,18.02,73,6.40
0.69,0.83,73,17.86,73,6.02
0.69,0.84,75,17.86,73,5.93
0.69,0.85,74,17.72,74,5.65
0.69,0.86,74,17.84,74,5.97
0.69,0.87,73,17.88,73,6.21
0.69,0.88,74,17.82,74,5.98
0.69,0.89,76,18.05,76,6.39
0.69,0.90,76,18.05,76,6.41
0.69,0.91,75,17.89,75,6.12
0.69,0.92,76,18.17,75,6.84
0.69,0.93,76,18.17,75,6.84
0.69,0.94,76,17.94,75,6.23
0.69,0.95,76,17.97,76,6.31
0.69,0.96,76,17.95,76,6.29
0.69,0.97,77,17.99,76,6.32
0.69,0.98,77,17.98,77,6.30
0.69,0.99,77,18.00,77,6.37
0.70,0.00,0,0.00,0,0.00
0.70,0.01,0,19.61,4,13.35
0.70,0.02,0,23.62,2,15.75
0.70,0.03,0,27.09,0,18.82
0.70,0.04,2,28.60,5,24.33
0.70,0.05,5,33.81,5,27.43
0.70,0.06,5,35.54,5,28.69
0.70,0.07,7,37.01,8,30.43
0.70,0.08,9,36.05,12,31.50
0.70,0.09,13,34.91,13,29.09
0.70,0.10,13,35.20,18,29.11
0.70,0.11,16,36.26,16,29.42
0.70,0.12,18,34.44,18,27.35
0.70,0.13,19,32.30,19,25.19
0.70,0.14,21,30.56,21,23.12
0.70,0.15,26,29.30,27,21.64
0.70,0.16,24,27.96,24,20.30
0.70,0.17,29,27.38,31,19.16
0.70,0.18,31,26.59,31,18.09
0.70,0.19,35,25.79,35,17.29
0.70,0.20,34,24.57,29,15.95
0.70,0.21,36,23.37,33,14.54
0.70,0.22,36,22.54,33,13.77
0.70,0.23,39,22.32,36,12.91
0.70,0.24,39,22.01,39,12.48
0.70,0.25,39,22.25,39,13.26
0.70,0.26,41,21.73,39,12.56
0.70,0.27,45,20.73,41,11.02
0.70,0.28,43,20.45,43,10.38
0.70,0.29,43,20.59,43,10.99
0.70,0.30,45,20.15,45,10.16
0.70,0.31,49,20.04,42,9.80
0.70,0.32,49,20.00,49,9.72
0.70,0.33,49,19.84,49,9.60
0.70,0.34,49,20.03,49,10.23
0.70,0.35,49,19.65,49,9.69
0.70,0.36,49,19.26,48,9.08
0.70,0.37,50,19.22,49,9.28
0.70,0.38,50,19.22,50,9.11
0.70,0.39,52,19.00,52,8.58
0.70,0.40,52,19.05,52,8.88
0.70,0.41,62,18.66,50,7.33
0.70,0.42,62,19.08,62,7.99
0.70,0.43,62,18.78,62,7.49
0.70,0.44,62,19.12,62,8.15
0.70,0.45,62,18.63,62,7.28
0.70,0.46,57,18.45,56,7.59
0.70,0.47,63,18.47,56,7.67
0.70,0.48,65,18.55,65,7.10
0.70,0.49,63,18.59,63,7.37
0.70,0.50,67,18.71,67,7.37
0.70,0.51,68,18.54,68,7.07
0.70,0.52,63,18.35,63,7.02
0.70,0.53,70,18.26,60,6.73
0.70,0.54,60,18.02,60,6.66
0.70,0.55,65,18.06,64,6.32
0.70,0.56,63,18.21,63,6.96
0.70,0.57,63,17.90,63,6.23
0.70,0.58,69,17.78,74,5.73
0.70,0.59,70,18.03,63,6.45
0.70,0.60,70,18.19,70,6.47
0.70,0.61,69,18.26,69,6.69
0.70,0.62,69,18.18,69,6.55
0.70,0.63,69,18.48,69,7.26
0.70,0.64,69,18.06,68,6.39
0.70,0.65,72,18.36,72,6.82
0.70,0.66,72,18.29,72,6.69
0.70,0.67,72,18.39,72,6.91
0.70,0.68,72,18.15,72,6.44
0.70,0.69,72,18.22,72,6.60
0.70,0.70,72,18.07,68,6.60
0.70,0.71,75,18.07,72,6.32
0.70,0.72,75,18.14,69,6.52
0.70,0.73,75,18.21,75,6.50
0.70,0.74,75,18.39,75,6.85
0.70,0.75,75,18.44,75,6.99
0.70,0.76,75,18.37,75,6.87
0.70,0.77,75,18.19,75,6.52
0.70,0.78,72,18.35,72,7.27
0.70,0.79,77,18.26,72,6.75
0.70,0.80,72,18.23,72,7.03
0.70,0.81,77,17.93,72,6.17
0.70,0.82,73,17.98,73,6.31
0.70,0.83,74,17.86,74,5.99
0.70,0.84,76,18.00,73,6.21
0.70,0.85,75,17.87,75,5.96
0.70,0.86,75,17.88,75,5.98
0.70,0.87,73,17.76,73,5.90
0.70,0.88,77,17.99,76,6.24
0.70,0.89,76,18.28,76,6.98
0.70,0.90,77,18.19,76,6.77
0.70,0.91,75,18.04,75,6.54
0.70,0.92,76,18.21,76,6.87
0.70,0.93,76,18.21,76,6.91
0.70,0.94,78,17.98,76,6.29
0.70,0.95,76,18.00,76,6.40
0.70,0.96,76,18.01,76,6.46
0.70,0.97,77,18.19,77,6.82
0.70,0.98,79,18.33,79,6.90
0.70,0.99,79,18.37,79,7.02
0.71,0.00,0,0.00,0,0.00
0.71,0.01,0,19.55,4,13.80
0.71,0.02,0,23.51,2,15.61
0.71,0.03,0,27.03,0,18.75
0.71,0.04,2,28.40,5,23.88
0.71,0.05,5,33.22,6,26.70
0.71,0.06,5,34.94,5,28.02
0.71,0.07,7,36.39,8,29.71
0.71,0.08,9,35.53,13,31.25
0.71,0.09,13,34.39,16,28.51
0.71,0.10,13,34.63,18,29.04
0.71,0.11,16,35.81,16,28.90
0.71,0.12,18,33.83,17,26.85
0.71,0.13,20,31.56,19,24.37
0.71,0.14,21,30.16,21,22.65
0.71,0.15,26,28.95,26,21.08
0.71,0.16,24,27.65,23,20.29
0.71,0.17,31,27.31,31,19.14
0.71,0.18,31,26.35,31,17.81
0.71,0.19,35,25.88,35,17.36
0.71,0.20,34,24.45,34,15.51
0.71,0.21,33,23.28,33,14.51
0.71,0.22,35,22.50,34,13.45
0.71,0.23,39,22.44,39,12.93
0.71,0.24,39,21.83,39,12.25
0.71,0.25,41,22.12,39,13.00
0.71,0.26,41,21.74,41,12.49
0.71,0.27,45,20.67,41,10.91
0.71,0.28,45,20.47,45,10.27
0.71,0.29,43,20.44,43,10.78
0.71,0.30,45,20.06,45,10.03
0.71,0.31,49,20.00,42,10.19
0.71,0.32,49,19.73,49,9.26
0.71,0.33,49,19.70,47,9.48
0.71,0.34,49,19.74,49,9.70
0.71,0.35,49,19.36,49,9.15
0.71,0.36,59,19.25,48,8.98
0.71,0.37,49,19.03,49,8.87
0.71,0.38,54,19.09,50,8.63
0.71,0.39,53,18.85,51,8.35
0.71,0.40,52,19.06,52,8.96
0.71,0.41,62,18.66,62,7.31
0.71,0.42,62,18.97,62,7.81
0.71,0.43,62,19.08,62,8.03
0.71,0.44,62,19.39,62,8.68
0.71,0.45,62,18.64,62,7.31
0.71,0.46,63,18.66,56,7.56
0.71,0.47,63,18.74,63,7.54
0.71,0.48,65,18.72,65,7.43
0.71,0.49,63,18.55,63,7.30
0.71,0.50,67,18.73,67,7.42
0.71,0.51,68,18.51,68,7.02
0.71,0.52,63,18.34,63,7.02
0.71,0.53,67,18.07,60,6.65
0.71,0.54,60,17.95,60,6.51
0.71,0.55,67,17.98,62,6.23
0.71,0.56,63,18.07,63,6.61
0.71,0.57,70,17.91,74,6.18
0.71,0.58,72,17.84,74,5.87
0.71,0.59,68,17.98,63,6.10
0.71,0.60,68,18.07,68,6.34
0.71,0.61,69,18.18,69,6.54
0.71,0.62,69,18.13,69,6.44
0.71,0.63,72,18.53,69,7.19
0.71,0.64,72,18.26,69,6.77
0.71,0.65,72,18.50,72,7.11
0.71,0.66,71,18.38,71,6.97
0.71,0.67,72,18.58,72,7.33
0.71,0.68,72,18.33,72,6.85
0.71,0.69,72,18.10,71,6.39
0.71,0.70,71,18.02,68,6.43
0.71,0.71,72,18.08,71,6.40
0.71,0.72,70,18.21,70,6.98
0.71,0.73,75,18.19,70,6.71
0.71,0.74,75,18.23,70,6.57
0.71,0.75,75,18.41,73,7.02
0.71,0.76,75,18.36,75,6.88
0.71,0.77,75,18.29,75,6.74
0.71,0.78,72,18.23,72,7.00
0.71,0.79,75,18.12,75,6.41
0.71,0.80,75,18.27,75,6.79
0.71,0.81,75,17.95,75,6.08
0.71,0.82,74,17.93,73,6.16
0.71,0.83,74,17.96,74,6.24
0.71,0.84,75,17.95,75,6.15
0.71,0.85,75,17.88,75,6.00
0.71,0.86,75,17.90,75,6.05
0.71,0.87,74,17.71,74,5.71
0.71,0.88,77,18.08,77,6.37
0.71,0.89,77,18.44,77,7.22
0.71,0.90,77,18.37,77,7.07
0.71,0.91,77,18.20,77,6.71
0.71,0.92,76,18.19,76,6.85
0.71,0.93,76,18.21,76,6.90
0.71,0.94,76,17.95,76,6.29
0.71,0.95,77,17.99,76,6.36
0.71,0.96,77,18.02,77,6.40
0.71,0.97,77,18.28,77,7.08
0.71,0.98,77,18.26,77,7.04
0.71,0.99,79,18.25,79,6.78
0.72,0.00,0,0.00,0,0.00
0.72,0.01,0,19.44,4,13.99
0.72,0.02,0,23.41,2,15.49
0.72,0.03,0,27.07,0,18.81
0.72,0.04,2,28.40,5,23.66
0.72,0.05,5,33.68,5,27.12
0.72,0.06,5,34.93,5,28.02
0.72,0.07,7,36.44,7,29.68
0.72,0.08,9,35.34,13,31.32
0.72,0.09,13,34.69,13,28.59
0.72,0.10,13,34.83,18,28.90
0.72,0.11,16,35.71,17,28.89
0.72,0.12,19,33.57,17,26.64
0.72,0.13,21,31.79,19,24.46
0.72,0.14,22,30.45,21,22.97
0.72,0.15,24,29.22,21,21.48
0.72,0.16,29,27.69,23,19.96
0.72,0.17,29,27.29,29,18.99
0.72,0.18,31,26.56,31,18.07
0.72,0.19,35,25.46,29,17.13
0.72,0.20,34,24.02,29,15.73
0.72,0.21,34,23.19,34,14.16
0.72,0.22,34,22.28,33,13.37
0.72,0.23,39,22.49,39,13.02
0.72,0.24,39,21.80,39,12.24
0.72,0.25,41,21.92,39,12.82
0.72,0.26,41,21.69,41,12.46
0.72,0.27,45,20.71,41,10.73
0.72,0.28,45,20.17,43,9.92
0.72,0.29,43,20.37,43,10.68
0.72,0.30,48,20.07,48,9.66
0.72,0.31,49,20.14,49,9.87
0.72,0.32,52,19.80,49,9.39
0.72,0.33,49,19.67,47,9.66
0.72,0.34,49,19.81,49,9.89
0.72,0.35,56,19.41,48,9.19
0.72,0.36,59,19.28,48,8.83
0.72,0.37,49,18.93,49,8.69
0.72,0.38,54,19.24,54,8.67
0.72,0.39,54,18.90,51,8.24
0.72,0.40,52,19.00,52,8.87
0.72,0.41,62,18.46,50,7.31
0.72,0.42,62,18.98,62,7.84
0.72,0.43,62,19.07,62,8.02
0.72,0.44,62,19.17,62,8.28
0.72,0.45,62,18.76,62,7.55
0.72,0.46,63,18.74,63,7.51
0.72,0.47,63,18.84,63,7.76
0.72,0.48,65,18.58,63,7.29
0.72,0.49,66,18.58,63,7.37
0.72,0.50,67,18.70,67,7.38
0.72,0.51,68,18.40,63,7.11
0.72,0.52,65,18.25,60,6.90
0.72,0.53,67,18.13,60,6.36
0.72,0.54,67,17.89,60,6.28
0.72,0.55,65,17.94,65,6.09
0.72,0.56,63,18.02,63,6.52
0.72,0.57,73,17.86,74,6.01
0.72,0.58,72,17.78,72,5.75
0.72,0.59,72,17.87,63,6.32
0.72,0.60,72,18.07,72,6.22
0.72,0.61,69,18.14,69,6.47
0.72,0.62,69,18.08,69,6.35
0.72,0.63,72,18.39,69,6.86
0.72,0.64,72,18.12,69,6.40
0.72,0.65,71,18.40,71,7.00
0.72,0.66,72,18.28,71,6.74
0.72,0.67,72,18.32,72,6.82
0.72,0.68,73,18.11,72,6.36
0.72,0.69,76,18.14,76,6.35
0.72,0.70,75,17.89,68,6.15
0.72,0.71,75,18.10,75,6.28
0.72,0.72,70,18.13,70,6.78
0.72,0.73,75,18.21,70,6.57
0.72,0.74,77,18.31,77,6.67
0.72,0.75,75,18.33,75,6.79
0.72,0.76,77,18.29,77,6.64
0.72,0.77,75,18.06,72,6.44
0.72,0.78,72,18.19,72,6.92
0.72,0.79,77,18.14,72,6.42
0.72,0.80,75,18.17,72,6.75
0.72,0.81,74,18.02,74,6.35
0.72,0.82,74,18.13,74,6.67
0.72,0.83,74,18.08,74,6.56
0.72,0.84,75,18.12,75,6.59
0.72,0.85,75,18.05,75,6.43
0.72,0.86,75,18.07,75,6.51
0.72,0.87,75,17.79,75,5.82
0.72,0.88,77,18.13,77,6.49
0.72,0.89,77,18.31,77,6.93
0.72,0.90,77,18.31,77,6.97
0.72,0.91,77,18.14,77,6.58
0.72,0.92,76,18.16,76,6.79
0.72,0.93,76,18.17,76,6.83
0.72,0.94,76,18.03,76,6.50
0.72,0.95,77,17.93,76,6.19
0.72,0.96,77,17.95,77,6.23
0.72,0.97,77,18.21,77,6.92
0.72,0.98,77,18.19,77,6.88
0.72,0.99,79,18.17,79,6.61
0.73,0.00,0,0.00,0,0.00
0.73,0.01,0,19.34,4,13.61
0.73,0.02,0,23.24,2,15.70
0.73,0.03,0,27.05,0,18.81
0.73,0.04,2,28.43,5,23.44
0.73,0.05,5,33.86,5,27.27
0.73,0.06,5,34.57,5,27.62
0.73,0.07,7,36.07,7,29.28
0.73,0.08,9,35.13,13,31.56
0.73,0.09,13,34.43,15,29.09
0.73,0.10,15,34.71,18,29.37
0.73,0.11,16,35.96,16,29.08
0.73,0.12,19,33.57,19,26.33
0.73,0.13,21,32.19,21,24.73
0.73,0.14,21,30.54,21,23.32
0.73,0.15,24,30.25,24,22.61
0.73,0.16,29,27.38,22,19.87
0.73,0.17,29,27.29,29,19.02
0.73,0.18,31,26.89,31,18.51
0.73,0.19,35,25.26,29,16.91
0.73,0.20,35,23.79,29,15.33
0.73,0.21,34,22.96,34,13.86
0.73,0.22,34,22.15,34,13.13
0.73,0.23,39,22.35,39,12.86
